order_id,customer_id,product_id,order_date,quantity,discount,total_amount,payment_method,shipping_cost,delivery_time_days,region,profit_margin,returned
O121417,C11473,P234822,2024-09-19,1,0.0,54.23,Debit Card,6.26,5,East,15.43,No
O121418,C14734,P216917,2024-04-14,1,0.0,9.45,UPI,1.24,4,West,-0.48,No
O121419,C15706,P234887,2025-08-21,3,0.1,29.97,Credit Card,5.86,3,North,-3.46,No
O121420,C11597,P217907,2025-01-02,1,0.05,19.58,Credit Card,5.28,3,North,3.53,No
O121421,C12525,P243625,2024-04-07,2,0.0,168.94,Credit Card,8.25,5,West,42.43,Yes
O121422,C16623,P243146,2024-12-28,1,0.0,45.41,UPI,5.71,5,North,14.72,No
O121423,C16431,P219841,2024-04-03,1,0.1,21.33,UPI,5.64,4,North,0.33,No
O121424,C14793,P235357,2025-08-20,3,0.0,29.13,Debit Card,5.25,3,North,-2.92,No
O121425,C13761,P237187,2024-01-25,3,0.0,310.77,Debit Card,9.17,3,North,84.06,No
O121426,C16141,P207092,2024-04-15,1,0.05,4.24,Credit Card,1.52,5,West,0.18,No
O121427,C15797,P239512,2024-07-22,1,0.0,332.73,Credit Card,9.69,6,West,30.24,No
O121428,C12742,P234708,2024-02-11,4,0.05,77.67,Debit Card,6.56,4,South,28.39,No
O121429,C14635,P220120,2024-06-26,3,0.0,52.17,Credit Card,4.89,5,East,13.37,No
O121430,C14425,P249224,2024-10-14,3,0.0,147.54,UPI,8.48,5,West,32.83,No
O121431,C10469,P219271,2024-01-30,3,0.0,15.63,Debit Card,3.66,9,East,3.37,No
O121432,C13830,P246468,2023-11-03,4,0.1,93.74,UPI,7.21,6,East,30.29,No
O121433,C16992,P205357,2023-12-06,3,0.0,306.54,Debit Card,7.39,7,East,29.39,No
O121434,C10533,P225563,2025-08-11,1,0.15,472.26,Credit Card,8.55,8,East,48.12,No
O121435,C16058,P201345,2025-07-05,3,0.2,72.05,Debit Card,6.32,3,Central,-0.56,No
O121436,C14562,P209978,2024-01-19,1,0.0,4.63,Debit Card,3.63,4,South,-3.26,No
O121437,C17120,P213616,2024-07-08,1,0.0,148.0,Debit Card,7.4,6,West,10.36,No
O121438,C14055,P209223,2024-04-25,1,0.0,11.46,Debit Card,3.59,4,West,0.42,Yes
O121439,C16563,P232737,2025-08-21,1,0.05,287.84,Credit Card,7.94,4,South,26.6,No
O121440,C13679,P209422,2024-01-28,1,0.0,337.46,Credit Card,8.76,6,East,92.48,No
O121441,C17289,P208602,2025-06-18,1,0.2,29.98,Credit Card,4.88,8,East,4.11,No
O121442,C14087,P210497,2025-01-24,1,0.1,6.54,Credit Card,3.47,7,South,-0.53,No
O121443,C10761,P223597,2025-07-09,1,0.0,101.62,Debit Card,7.23,5,West,23.26,No
O121444,C15101,P247229,2025-02-03,1,0.0,50.57,UPI,7.01,5,South,15.75,No
O121445,C10890,P203092,2024-03-03,1,0.1,94.86,Debit Card,8.14,4,Central,25.06,No
O121446,C12355,P202591,2025-03-23,1,0.0,51.67,Debit Card,6.23,3,North,9.27,No
O121447,C11955,P235270,2025-08-20,1,0.0,32.4,Credit Card,4.34,4,North,8.62,No
O121448,C12971,P208853,2023-09-18,1,0.05,18.67,COD,4.26,3,North,3.21,No
O121449,C16477,P225805,2025-04-24,1,0.0,18.38,Debit Card,4.58,5,South,-3.11,No
O121450,C15049,P219476,2025-05-22,1,0.05,115.04,UPI,6.71,5,South,27.8,No
O121451,C15539,P207061,2023-10-01,1,0.0,94.39,Debit Card,6.26,4,South,5.07,No
O121452,C17493,P216161,2024-12-14,3,0.0,581.34,Credit Card,11.03,5,West,58.73,No
O121453,C17165,P201673,2025-05-09,2,0.0,303.22,Credit Card,9.17,6,North,81.8,No
O121454,C11672,P225664,2024-07-08,1,0.0,513.69,UPI,9.91,5,North,51.73,No
O121455,C12836,P228224,2025-07-31,2,0.05,21.66,Debit Card,2.24,5,West,5.34,No
O121456,C14927,P230530,2023-11-24,3,0.2,603.65,Debit Card,8.53,5,South,63.91,No
O121457,C14939,P213354,2025-04-15,1,0.05,26.37,PayPal,4.66,3,Central,-2.55,No
O121458,C13644,P206002,2025-07-31,2,0.0,164.2,Credit Card,9.24,6,South,48.23,Yes
O121459,C12297,P242920,2025-07-02,1,0.2,266.12,Credit Card,8.58,5,South,23.35,No
O121460,C14061,P207308,2024-11-19,2,0.0,8.08,Credit Card,2.97,4,South,-2.32,No
O121461,C13166,P244405,2024-11-10,1,0.1,11.35,Credit Card,2.98,4,Central,2.13,No
O121462,C11319,P233267,2024-12-25,1,0.0,394.61,Wallet,9.39,3,Central,37.96,No
O121463,C10183,P213590,2025-08-31,1,0.0,31.9,Debit Card,4.79,6,East,7.97,No
O121464,C11283,P233093,2025-05-13,1,0.0,359.07,UPI,8.3,4,West,34.79,Yes
O121465,C12846,P213729,2025-01-05,1,0.0,11.9,Debit Card,3.25,7,North,1.51,No
O121466,C15786,P229224,2024-10-25,1,0.0,24.06,UPI,6.34,3,North,4.49,No
O121467,C12233,P200887,2024-11-13,1,0.05,48.68,UPI,6.27,7,West,-0.43,No
O121468,C14088,P241955,2024-01-11,1,0.0,140.82,Wallet,6.79,4,South,35.46,No
O121469,C11432,P236441,2024-01-15,1,0.05,241.87,Credit Card,7.51,4,South,60.21,No
O121470,C13140,P211232,2023-09-12,2,0.0,8.32,UPI,2.4,6,Central,1.34,No
O121471,C16981,P240703,2023-11-16,2,0.0,24.06,Debit Card,4.97,5,East,4.65,No
O121472,C11796,P233696,2024-04-25,1,0.1,88.08,PayPal,7.49,3,North,23.34,No
O121473,C14722,P204403,2025-04-18,1,0.05,123.21,Debit Card,8.36,4,Central,26.14,No
O121474,C17002,P214992,2025-04-27,1,0.0,9.7,Credit Card,2.08,4,North,-1.3,No
O121475,C12055,P242882,2024-03-31,1,0.05,20.89,Credit Card,5.3,5,South,0.55,No
O121476,C13336,P207990,2025-06-04,1,0.0,35.74,Credit Card,5.56,5,North,10.52,Yes
O121477,C10782,P244215,2025-09-08,1,0.0,62.47,Debit Card,5.39,4,South,16.47,No
O121478,C11507,P217008,2024-10-15,1,0.15,108.21,Credit Card,8.47,5,East,21.83,No
O121479,C15880,P231010,2025-06-19,1,0.2,14.57,Credit Card,6.04,4,South,-1.96,No
O121480,C17784,P204344,2023-09-18,2,0.0,111.22,Credit Card,7.37,3,Central,31.56,Yes
O121481,C14870,P246522,2025-03-18,1,0.05,7.23,Debit Card,4.36,5,West,-1.83,No
O121482,C15855,P221083,2025-07-30,1,0.0,45.31,PayPal,5.63,3,Central,14.76,No
O121483,C15959,P224634,2024-10-04,1,0.15,89.28,Debit Card,5.29,5,South,25.96,No
O121484,C15102,P205116,2025-03-10,1,0.0,21.54,Credit Card,1.92,4,North,7.77,No
O121485,C17538,P239005,2025-02-14,1,0.15,166.2,Debit Card,8.21,5,West,41.65,No
O121486,C13854,P242237,2025-07-04,1,0.0,30.18,COD,5.85,5,West,4.71,No
O121487,C10676,P241646,2024-09-13,3,0.0,131.04,UPI,7.83,4,South,31.48,No
O121488,C17250,P224011,2024-05-31,1,0.3,26.28,UPI,5.47,4,South,3.73,No
O121489,C11830,P204610,2025-02-28,3,0.0,35.31,Debit Card,6.28,5,South,-3.46,No
O121490,C17813,P249684,2024-05-06,1,0.05,19.14,Credit Card,3.08,3,North,-1.55,No
O121491,C14090,P237265,2024-03-28,2,0.0,40.24,COD,5.34,4,North,10.76,No
O121492,C14306,P203852,2024-11-06,1,0.0,100.23,Credit Card,7.73,5,North,27.35,No
O121493,C15432,P231686,2023-11-04,2,0.1,66.89,Credit Card,6.59,4,West,-1.24,Yes
O121494,C15723,P219788,2024-11-25,1,0.0,10.72,Credit Card,4.87,5,West,-4.01,No
O121495,C11360,P235536,2024-10-25,1,0.0,176.52,UPI,7.97,3,North,41.46,No
O121496,C14585,P219039,2024-11-02,1,0.1,17.18,Credit Card,3.27,5,West,4.46,No
O121497,C15522,P234908,2024-05-06,4,0.05,3110.95,Credit Card,10.4,4,South,362.91,No
O121498,C12686,P207724,2024-12-13,1,0.05,57.08,Credit Card,4.53,4,West,2.32,No
O121499,C10190,P249725,2024-03-17,1,0.0,176.95,COD,9.41,5,West,40.14,No
O121500,C16814,P246026,2024-11-26,1,0.0,19.8,Credit Card,4.91,5,South,4.0,No
O121501,C10842,P209997,2024-08-02,1,0.0,8.1,Credit Card,4.22,7,North,-1.39,No
O121502,C10334,P249588,2025-05-19,1,0.0,494.99,Credit Card,9.32,5,West,50.08,No
O121503,C17689,P210695,2024-07-14,2,0.05,22.44,Debit Card,4.23,5,South,4.75,No
O121504,C15738,P243422,2024-01-29,2,0.1,195.53,Credit Card,8.9,3,Central,45.85,No
O121505,C11110,P203589,2024-08-01,2,0.0,265.36,PayPal,7.51,5,East,72.1,No
O121506,C10578,P201398,2024-08-30,1,0.2,30.85,Credit Card,6.34,3,North,2.92,No
O121507,C10061,P242514,2024-03-04,1,0.0,11.33,UPI,2.39,6,Central,2.71,No
O121508,C10386,P207691,2024-06-21,1,0.0,193.35,UPI,8.79,5,South,14.41,No
O121509,C11169,P248500,2024-06-01,1,0.0,36.73,Credit Card,6.61,6,North,9.92,No
O121510,C12200,P210943,2024-12-29,2,0.0,404.04,Credit Card,9.95,7,East,131.46,No
O121511,C14714,P213926,2025-06-27,3,0.2,26.09,Credit Card,4.58,4,North,5.86,Yes
O121512,C11683,P245817,2024-04-04,2,0.0,102.8,Debit Card,7.65,5,East,28.33,No
O121513,C16841,P212113,2023-10-29,1,0.0,24.26,PayPal,6.24,5,West,2.25,No
O121514,C17516,P230134,2024-09-01,1,0.0,285.69,Credit Card,8.03,5,South,71.96,No
O121515,C15973,P203266,2024-11-24,2,0.0,559.1,Debit Card,8.85,6,West,158.88,Yes
O121516,C16321,P206408,2023-12-28,3,0.2,73.63,COD,7.4,5,South,14.69,No
O121517,C16990,P214842,2024-01-19,1,0.0,57.19,COD,6.68,5,East,13.34,Yes
O121518,C10486,P211136,2025-07-12,2,0.0,642.5,Credit Card,9.84,5,Central,170.06,No
O121519,C17945,P203497,2025-02-10,1,0.05,34.85,PayPal,4.1,5,West,8.1,Yes
O121520,C13732,P221340,2024-08-04,1,0.0,10.03,Credit Card,2.23,5,North,1.78,No
O121521,C17414,P234742,2024-11-22,2,0.0,242.14,Credit Card,8.09,8,East,76.66,Yes
O121522,C15373,P231408,2025-03-29,2,0.0,15.74,Debit Card,4.15,6,East,2.15,No
O121523,C16643,P241826,2023-12-15,2,0.0,8.12,UPI,4.49,4,South,-3.84,No
O121524,C10540,P229794,2023-12-31,1,0.05,27.53,Debit Card,4.93,4,West,-2.73,No
O121525,C17519,P209245,2025-09-05,1,0.1,19.58,COD,4.23,6,South,3.6,No
O121526,C15631,P238178,2025-02-06,1,0.0,15.06,Debit Card,3.92,5,West,1.35,No
O121527,C17945,P224126,2025-01-06,1,0.05,138.29,UPI,9.57,6,South,29.15,No
O121528,C12060,P202534,2025-08-28,1,0.1,656.09,UPI,8.49,4,West,70.24,No
O121529,C17726,P247018,2024-05-20,1,0.3,56.28,Debit Card,6.53,4,South,0.22,No
O121530,C14246,P235985,2024-11-24,1,0.15,124.45,Debit Card,7.69,5,East,7.24,No
O121531,C15169,P218719,2023-11-15,1,0.05,96.08,PayPal,5.36,5,East,23.46,No
O121532,C11238,P223713,2025-01-31,5,0.2,23.96,UPI,6.85,4,South,3.93,No
O121533,C10990,P245982,2024-10-19,1,0.2,25.65,UPI,5.79,3,North,-3.74,No
O121534,C16787,P218541,2025-05-23,1,0.0,128.35,Credit Card,7.24,8,East,28.7,No
O121535,C14467,P214176,2025-03-07,1,0.05,91.66,Credit Card,6.67,4,North,20.83,No
O121536,C15232,P219075,2024-02-06,1,0.05,16.69,Credit Card,4.65,5,South,0.02,No
O121537,C12299,P219726,2024-09-10,2,0.05,24.24,UPI,4.62,4,Central,5.08,No
O121538,C17508,P201555,2023-12-20,1,0.2,3.08,Debit Card,3.25,4,North,-3.0,No
O121539,C16196,P216659,2025-02-06,2,0.0,455.3,Debit Card,7.56,3,North,119.92,No
O121540,C15249,P230966,2024-11-20,1,0.0,183.14,Credit Card,8.18,4,North,13.8,No
O121541,C13907,P225923,2024-11-24,1,0.0,217.66,Credit Card,7.46,7,South,18.66,No
O121542,C14288,P203089,2025-05-01,2,0.0,221.28,UPI,6.59,4,Central,59.79,No
O121543,C16734,P214743,2025-03-07,1,0.0,67.14,Debit Card,5.42,4,West,18.08,No
O121544,C11080,P207578,2025-02-12,1,0.0,32.69,PayPal,3.87,7,West,9.21,No
O121545,C16240,P234940,2024-01-24,4,0.05,109.82,Debit Card,8.44,5,Central,24.51,No
O121546,C10197,P227967,2024-01-06,1,0.1,35.96,COD,4.98,4,South,5.81,No
O121547,C17814,P249304,2024-07-17,2,0.0,7.82,COD,3.22,4,Central,-0.09,No
O121548,C12194,P223185,2024-10-24,2,0.1,361.57,Debit Card,9.43,5,North,99.04,No
O121549,C17851,P240492,2025-04-08,1,0.0,12.28,COD,4.07,4,West,1.46,No
O121550,C11598,P243027,2024-11-20,2,0.0,187.64,Wallet,8.61,6,West,13.91,No
O121551,C11600,P234594,2025-02-21,1,0.0,59.12,Credit Card,3.47,4,West,13.08,No
O121552,C17462,P221893,2024-12-19,2,0.05,8.44,Wallet,3.77,6,Central,0.03,No
O121553,C16866,P217754,2025-03-10,2,0.05,47.22,PayPal,5.86,5,South,-2.08,No
O121554,C13692,P244507,2025-04-26,1,0.05,41.11,UPI,4.71,6,East,7.62,No
O121555,C13865,P205322,2024-11-25,3,0.2,32.54,COD,5.56,7,South,9.08,No
O121556,C10683,P221512,2025-03-04,1,0.0,72.07,PayPal,6.21,5,East,26.22,No
O121557,C13083,P205811,2023-10-04,1,0.15,100.49,COD,5.41,4,Central,6.65,No
O121558,C13989,P234459,2024-01-12,1,0.1,36.04,Credit Card,3.55,3,North,6.54,No
O121559,C10332,P239442,2024-11-05,1,0.2,253.73,Debit Card,5.55,6,East,24.9,No
O121560,C15339,P226726,2025-01-14,1,0.0,1215.27,Debit Card,10.9,3,North,134.93,No
O121561,C15517,P210836,2024-08-12,1,0.0,118.79,Credit Card,6.7,4,South,34.88,No
O121562,C15461,P236158,2025-08-19,1,0.3,68.86,Credit Card,7.4,7,East,13.26,No
O121563,C15917,P243241,2024-04-21,1,0.0,34.89,Credit Card,7.74,6,South,6.22,No
O121564,C16655,P209862,2024-03-21,4,0.0,60.6,Debit Card,8.0,6,East,16.24,No
O121565,C16315,P232804,2023-10-23,1,0.1,29.74,UPI,5.6,4,West,4.81,No
O121566,C15587,P244376,2024-09-16,1,0.0,216.27,Wallet,7.5,5,West,18.45,No
O121567,C11771,P218011,2025-05-23,1,0.05,85.31,Wallet,6.02,3,North,17.87,No
O121568,C16106,P235107,2024-03-07,1,0.0,65.34,Debit Card,5.77,6,West,17.1,No
O121569,C17333,P222544,2024-11-24,1,0.05,225.02,UPI,7.81,4,North,55.2,No
O121570,C17866,P214425,2025-03-10,1,0.05,22.82,Debit Card,5.49,3,Central,4.78,No
O121571,C17337,P234139,2024-10-16,3,0.0,2131.35,Credit Card,12.35,4,South,243.41,No
O121572,C16707,P233444,2024-04-23,1,0.1,129.65,COD,7.79,5,East,28.51,No
O121573,C16655,P205072,2025-06-06,1,0.0,42.77,Debit Card,4.35,4,South,14.9,No
O121574,C17998,P200252,2025-08-10,1,0.0,164.04,Debit Card,5.93,7,East,40.0,No
O121575,C15308,P235632,2024-04-14,1,0.05,148.34,UPI,6.7,4,North,37.8,No
O121576,C15239,P210208,2024-10-18,1,0.2,4.76,UPI,2.46,4,Central,-0.79,No
O121577,C14200,P218615,2025-06-13,2,0.0,1412.4,UPI,10.78,3,Central,158.71,No
O121578,C12721,P217144,2025-07-19,3,0.0,335.22,UPI,9.2,4,North,108.13,No
O121579,C10806,P219670,2025-02-24,1,0.1,583.43,UPI,7.58,3,North,62.43,No
O121580,C11064,P239069,2024-06-21,1,0.05,65.93,Debit Card,4.83,5,South,18.25,No
O121581,C10888,P223218,2023-10-08,1,0.2,442.72,Credit Card,8.06,4,South,45.07,No
O121582,C12923,P233160,2025-01-26,5,0.0,181.65,Debit Card,7.29,3,Central,43.57,No
O121583,C16820,P211283,2024-03-29,4,0.1,53.28,Wallet,6.82,5,Central,9.16,No
O121584,C10320,P244502,2025-07-23,2,0.0,43.64,Credit Card,8.02,5,North,7.25,No
O121585,C13957,P225006,2024-01-03,1,0.15,203.88,COD,7.12,4,North,17.35,No
O121586,C12382,P233764,2025-03-08,3,0.1,29.0,UPI,5.25,4,South,7.8,No
O121587,C13231,P239916,2023-09-21,1,0.0,211.13,Credit Card,6.94,4,North,56.4,No
O121588,C12311,P225667,2025-01-03,1,0.0,449.18,Credit Card,8.45,4,North,117.32,No
O121589,C17008,P224677,2023-10-06,1,0.05,73.56,COD,5.3,5,North,20.45,No
O121590,C13601,P210891,2025-03-26,3,0.0,285.72,Debit Card,7.64,4,Central,72.36,No
O121591,C17852,P247688,2025-03-18,4,0.1,364.32,Credit Card,7.83,6,West,35.89,No
O121592,C11500,P214542,2024-09-18,2,0.1,381.92,Debit Card,7.16,5,West,107.42,No
O121593,C16495,P214414,2024-08-22,1,0.1,172.3,COD,7.9,4,West,43.79,No
O121594,C11568,P218564,2024-03-05,3,0.0,82.23,UPI,6.47,3,Central,18.2,No
O121595,C15892,P205316,2024-06-05,1,0.0,7.45,Credit Card,3.78,5,Central,-1.17,No
O121596,C13281,P244056,2024-12-04,2,0.0,94.16,Debit Card,6.32,4,North,31.34,No
O121597,C11519,P212759,2024-03-13,4,0.1,85.39,Credit Card,6.64,6,West,0.19,No
O121598,C11918,P228190,2025-08-19,1,0.0,138.83,Credit Card,6.44,4,North,42.15,No
O121599,C14089,P222817,2024-05-05,1,0.15,22.76,Credit Card,5.28,8,East,2.69,No
O121600,C11865,P242239,2024-04-06,2,0.0,230.98,Credit Card,8.25,4,South,61.04,No
O121601,C11405,P236776,2025-06-17,1,0.3,144.43,Credit Card,8.59,5,East,34.74,No
O121602,C12723,P207373,2024-07-07,1,0.0,64.99,PayPal,5.99,4,North,12.21,No
O121603,C15600,P248110,2024-08-31,1,0.0,9.47,Debit Card,3.2,4,North,-2.44,No
O121604,C17062,P248195,2023-11-18,1,0.05,281.72,Credit Card,8.91,3,North,24.9,No
O121605,C16055,P236054,2024-11-13,4,0.0,55.64,Debit Card,5.89,3,North,9.69,No
O121606,C10004,P210873,2023-11-28,1,0.0,622.8,Credit Card,11.0,5,South,63.74,No
O121607,C16177,P237285,2024-07-28,1,0.1,887.06,Debit Card,10.04,3,North,96.41,No
O121608,C17959,P219012,2024-12-24,1,0.0,225.43,PayPal,8.18,7,South,18.87,Yes
O121609,C11168,P216922,2025-05-23,1,0.2,107.5,Debit Card,9.58,4,Central,20.52,No
O121610,C12398,P213994,2025-01-29,2,0.0,44.22,Credit Card,6.99,4,South,12.91,No
O121611,C12630,P218164,2024-01-22,1,0.05,179.5,Debit Card,6.68,6,South,14.86,No
O121612,C16608,P206605,2025-02-24,2,0.0,10.22,Debit Card,3.91,5,West,0.69,No
O121613,C10347,P211718,2024-05-30,1,0.05,101.35,UPI,6.81,8,East,21.57,No
O121614,C15861,P248109,2025-05-29,1,0.05,17.82,Debit Card,4.17,5,East,2.07,No
O121615,C14220,P235116,2024-11-11,3,0.0,1180.14,UPI,10.41,6,Central,131.21,No
O121616,C11813,P216145,2023-11-20,1,0.0,300.42,Debit Card,7.19,4,West,28.86,No
O121617,C13342,P221791,2024-09-04,3,0.0,74.64,UPI,6.32,6,West,27.27,No
O121618,C16500,P216120,2023-12-02,1,0.1,90.48,Debit Card,6.37,5,South,20.77,No
O121619,C12574,P223553,2024-08-18,1,0.05,212.1,Debit Card,9.74,3,Central,53.89,No
O121620,C13825,P216362,2024-06-23,1,0.1,91.65,Debit Card,5.92,6,East,5.08,No
O121621,C14593,P235859,2024-12-30,1,0.15,19.18,COD,5.44,5,North,-3.91,No
O121622,C15272,P248604,2024-11-11,1,0.0,417.51,Debit Card,7.85,3,North,109.05,No
O121623,C10052,P239865,2023-11-18,1,0.0,27.13,Debit Card,6.15,5,East,4.7,No
O121624,C10148,P219946,2024-12-01,2,0.0,197.32,Credit Card,7.59,7,East,16.09,No
O121625,C10502,P237849,2025-08-17,3,0.0,780.0,COD,9.68,3,Central,208.72,No
O121626,C10869,P204901,2024-06-19,2,0.0,82.9,Credit Card,7.13,3,Central,30.18,No
O121627,C13521,P235072,2024-09-18,1,0.0,41.06,PayPal,6.25,3,Central,10.17,No
O121628,C14314,P243460,2024-07-27,1,0.0,19.32,Wallet,5.5,5,West,3.19,No
O121629,C17792,P202485,2024-03-01,1,0.0,235.96,Credit Card,6.58,8,East,59.49,No
O121630,C13871,P246232,2024-04-04,1,0.0,13.22,Wallet,3.4,5,West,1.23,No
O121631,C11300,P233416,2025-07-25,4,0.1,44.35,Credit Card,4.54,6,North,-0.99,No
O121632,C12499,P210461,2024-01-29,2,0.0,88.9,COD,7.91,6,West,23.2,No
O121633,C17595,P214012,2024-01-09,1,0.1,709.11,Credit Card,9.51,4,South,75.58,No
O121634,C16226,P230131,2024-09-29,1,0.0,102.7,COD,7.03,5,North,28.92,No
O121635,C14033,P239047,2024-04-11,1,0.15,56.86,Debit Card,7.12,6,West,12.78,No
O121636,C13289,P209743,2024-12-14,1,0.0,112.46,PayPal,7.3,5,South,6.2,No
O121637,C14833,P229447,2025-03-20,5,0.05,815.24,Credit Card,9.1,5,East,235.47,No
O121638,C13853,P202632,2024-07-05,5,0.0,131.7,Debit Card,6.68,3,Central,52.58,No
O121639,C16670,P224287,2025-07-16,3,0.0,265.17,Credit Card,7.88,4,South,84.93,No
O121640,C12451,P227108,2024-01-18,1,0.0,37.69,Debit Card,4.8,5,North,-1.78,No
O121641,C14385,P234036,2024-07-06,1,0.0,68.8,PayPal,6.22,4,South,14.42,No
O121642,C16563,P234541,2024-08-08,1,0.15,122.55,Credit Card,7.34,7,West,29.42,Yes
O121643,C10338,P244049,2024-10-29,5,0.05,434.39,UPI,10.65,3,Central,184.83,No
O121644,C12824,P207020,2024-11-08,2,0.0,17.78,Debit Card,3.8,5,West,4.2,No
O121645,C16854,P236395,2025-04-15,2,0.15,1122.22,Debit Card,10.2,7,East,124.47,No
O121646,C11693,P202548,2025-08-19,1,0.0,5.01,Credit Card,2.97,4,South,-0.97,No
O121647,C15964,P234318,2025-03-04,1,0.05,1.17,Credit Card,0.85,4,Central,-0.76,No
O121648,C10986,P218524,2023-11-28,1,0.05,627.18,COD,9.95,3,North,65.31,No
O121649,C15054,P238270,2023-10-11,1,0.0,65.24,Debit Card,6.91,4,South,19.19,No
O121650,C13490,P239190,2023-11-06,1,0.0,3.8,Credit Card,1.11,4,South,0.6,No
O121651,C15326,P205846,2025-08-12,1,0.0,96.48,UPI,6.03,4,South,27.74,No
O121652,C12733,P219904,2025-02-11,2,0.05,31.98,COD,3.96,5,North,-1.4,No
O121653,C13767,P207125,2024-08-04,1,0.0,441.06,PayPal,8.65,4,South,44.28,No
O121654,C15384,P244614,2025-05-04,1,0.3,24.68,Debit Card,5.73,5,South,2.91,No
O121655,C14076,P208812,2025-03-26,1,0.0,8.11,Credit Card,2.81,4,South,-2.16,No
O121656,C12006,P205407,2024-02-01,1,0.0,71.47,Credit Card,9.41,4,Central,10.6,No
O121657,C17925,P231601,2023-12-26,1,0.0,14.78,UPI,4.57,4,Central,2.08,No
O121658,C13107,P204767,2024-12-03,3,0.0,846.3,UPI,10.92,3,Central,242.97,No
O121659,C14468,P208362,2025-05-03,2,0.15,1019.61,Wallet,10.47,7,East,111.88,No
O121660,C15607,P222028,2024-11-20,3,0.0,70.53,PayPal,7.1,6,South,17.59,No
O121661,C13330,P218803,2023-12-30,1,0.0,18.77,Debit Card,3.37,4,Central,-1.87,No
O121662,C13041,P210971,2024-10-20,1,0.0,57.54,UPI,4.2,6,West,15.94,No
O121663,C10530,P242376,2024-06-04,1,0.0,48.83,Credit Card,5.65,5,South,16.32,No
O121664,C10923,P214520,2025-02-01,1,0.0,9.74,Credit Card,2.82,7,East,0.59,No
O121665,C14118,P224061,2025-01-25,1,0.15,21.84,Credit Card,4.41,6,East,4.33,Yes
O121666,C16247,P248559,2024-01-07,2,0.05,8.93,PayPal,4.56,5,East,-3.85,No
O121667,C10240,P233706,2024-04-08,1,0.15,118.9,Credit Card,6.69,6,North,7.58,No
O121668,C15100,P221314,2024-03-05,1,0.0,32.97,COD,3.42,6,Central,11.42,No
O121669,C17046,P213672,2023-12-14,1,0.0,46.31,Debit Card,6.25,3,Central,12.27,No
O121670,C11896,P242991,2024-10-16,1,0.0,16.27,Debit Card,2.3,6,South,4.21,No
O121671,C17883,P223995,2024-03-18,1,0.05,87.87,PayPal,6.15,4,South,18.45,No
O121672,C13324,P224448,2025-06-09,1,0.0,87.99,Credit Card,6.68,5,East,24.12,Yes
O121673,C15261,P230136,2025-06-13,1,0.0,13.39,Credit Card,4.45,5,South,-0.7,No
O121674,C10813,P231088,2023-12-13,4,0.0,522.92,Debit Card,8.92,4,South,147.96,No
O121675,C14750,P203177,2023-11-01,1,0.0,1.76,COD,0.63,4,North,-0.49,No
O121676,C17618,P227347,2024-01-21,1,0.1,8.88,Debit Card,4.64,6,East,-0.64,No
O121677,C10782,P215684,2025-03-16,1,0.0,59.07,Credit Card,6.89,4,North,13.78,No
O121678,C16450,P221735,2024-03-07,1,0.0,205.46,UPI,8.29,6,South,16.37,No
O121679,C14055,P205100,2024-11-17,1,0.3,3.93,Debit Card,3.93,6,East,-3.62,No
O121680,C17667,P236564,2024-02-22,1,0.05,97.28,Debit Card,7.42,5,West,19.82,No
O121681,C17789,P219268,2023-11-18,1,0.0,196.46,Debit Card,8.39,5,Central,50.55,No
O121682,C10007,P242691,2023-11-07,1,0.0,64.59,Credit Card,5.67,6,South,13.71,No
O121683,C17236,P217656,2025-08-16,1,0.05,10.47,Credit Card,2.38,5,East,-1.54,No
O121684,C13773,P213628,2024-09-04,1,0.0,13.45,Credit Card,4.69,4,Central,0.02,No
O121685,C15810,P206407,2025-06-26,4,0.0,349.76,Credit Card,9.27,4,Central,88.66,No
O121686,C14670,P224054,2024-12-12,4,0.0,4.88,COD,3.25,6,South,-2.86,No
O121687,C13139,P240198,2024-02-15,1,0.0,47.61,COD,7.34,5,South,14.08,No
O121688,C13789,P226532,2024-02-16,4,0.0,501.24,Credit Card,9.51,4,North,50.64,No
O121689,C15007,P244447,2024-12-06,1,0.1,116.2,Debit Card,5.53,4,North,35.14,No
O121690,C14051,P229584,2024-05-25,1,0.0,26.77,Credit Card,3.08,7,South,6.29,No
O121691,C17575,P218075,2024-06-30,1,0.0,24.79,Debit Card,5.1,6,West,-3.12,No
O121692,C10517,P228741,2023-10-31,1,0.05,27.81,Debit Card,4.63,3,Central,5.1,No
O121693,C13190,P209449,2024-12-27,1,0.05,5.0,Credit Card,1.28,3,North,0.72,No
O121694,C17992,P221557,2024-06-18,1,0.0,277.7,Debit Card,8.1,7,East,25.22,No
O121695,C13102,P226659,2024-09-27,2,0.0,39.68,COD,6.18,8,South,7.71,Yes
O121696,C15637,P203905,2024-09-28,1,0.0,9.67,Credit Card,1.69,3,North,2.18,Yes
O121697,C14578,P238814,2025-09-10,1,0.15,5.1,Debit Card,3.77,4,South,-3.36,No
O121698,C16350,P238848,2025-06-25,3,0.0,563.79,Credit Card,10.49,6,South,57.16,No
O121699,C12716,P228930,2025-03-01,1,0.0,38.9,UPI,7.3,4,Central,6.31,No
O121700,C10578,P210490,2025-04-03,1,0.05,6.03,Credit Card,2.96,6,East,-0.25,No
O121701,C14482,P206684,2024-03-03,1,0.05,139.48,COD,8.77,3,Central,7.97,No
