product_id,category,price,profit_margin
P200141,Grocery,32.75,-1.78
P238782,Beauty,33.5,7.98
P230043,Toys,9.1,0.1
P243293,Electronics,74.25,2.37
P209559,Toys,5.31,-2.22
P237409,Toys,2.55,-0.16
P220019,Fashion,12.79,0.93
P220735,Beauty,67.23,23.33
P203297,Electronics,54.95,5.49
P247246,Grocery,16.2,-0.9
P230887,Sports,12.59,0.79
P227278,Sports,104.51,22.9
P248640,Beauty,17.96,3.91
P231619,Fashion,59.87,15.48
P223951,Beauty,25.32,5.41
P218267,Grocery,3.73,-2.83
P212572,Fashion,66.56,13.41
P242016,Sports,58.2,9.77
P210230,Fashion,54.67,68.78
P239662,Electronics,401.75,34.51
P249361,Home,94.87,16.38
P224396,Electronics,107.65,6.31
P238374,Home,21.25,1.2
P245771,Home,52.72,5.92
P232116,Beauty,28.82,5.7
P224718,Home,510.51,701.22
P211388,Electronics,258.67,82.43
P222272,Electronics,85.43,9.6
P247673,Home,49.21,8.49
P216887,Grocery,4.67,-2.01
P247882,Beauty,3.9,-1.58
P225642,Beauty,31.97,6.32
P227661,Fashion,37.22,17.55
P226215,Electronics,413.86,33.39
P235319,Electronics,181.95,76.9
P230792,Fashion,80.12,38.31
P229832,Electronics,330.32,29.19
P200286,Sports,191.39,48.8
P210346,Toys,57.25,32.75
P226035,Home,25.25,2.3
P229483,Fashion,35.21,7.04
P243550,Sports,117.75,55.36
P233481,Sports,153.61,37.59
P236219,Fashion,97.32,21.07
P248049,Fashion,19.76,1.1
P221098,Electronics,138.09,8.03
P207600,Home,33.86,4.29
P202689,Home,222.09,48.47
P205814,Sports,31.27,4.08
P222428,Home,31.9,2.99
P223902,Fashion,95.52,27.7
P230695,Electronics,445.86,42.88
P224887,Electronics,140.0,59.05
P213892,Electronics,175.58,13.44
P214965,Home,48.75,19.7
P238655,Sports,376.77,182.07
P247223,Grocery,10.61,-2.06
P215024,Home,122.99,22.06
P214450,Sports,156.89,40.54
P231237,Electronics,185.76,12.51
P246723,Sports,18.52,4.47
P231677,Toys,17.18,2.44
P222412,Grocery,10.63,-2.52
P224431,Toys,5.07,-0.24
P226043,Home,60.2,10.67
P201849,Home,35.78,6.37
P235629,Fashion,22.05,1.66
P211163,Electronics,138.14,7.25
P246436,Home,620.89,146.65
P240638,Fashion,37.55,6.87
P224751,Sports,52.19,38.76
P241421,Home,47.04,7.17
P220553,Electronics,447.6,42.72
P213148,Sports,24.32,22.97
P226877,Beauty,15.15,3.13
P210002,Sports,25.93,2.97
P221882,Electronics,233.2,18.44
P224282,Fashion,194.67,195.46
P229332,Beauty,20.73,3.39
P205413,Sports,55.09,10.01
P238731,Fashion,58.51,14.06
P227666,Sports,118.73,27.21
P208905,Electronics,62.48,2.38
P205804,Beauty,8.91,2.9
P220048,Fashion,81.92,23.65
P217015,Toys,5.67,0.23
P221459,Fashion,72.79,21.24
P212159,Fashion,227.09,275.01
P223936,Grocery,1.18,-1.7
P215805,Beauty,3.61,1.1
P234016,Electronics,669.69,66.29
P224698,Home,127.44,62.42
P214092,Fashion,5.6,-0.29
P205057,Electronics,51.51,4.57
P228304,Electronics,1182.91,392.53
P245491,Electronics,217.87,15.96
P238000,Electronics,587.79,115.99
P206324,Home,353.73,85.15
P212399,Electronics,121.0,7.01
P244938,Fashion,19.1,2.2
P214989,Fashion,38.62,5.07
P243674,Sports,38.36,4.16
P241196,Home,12.4,0.02
P231912,Toys,25.69,3.73
P233119,Fashion,19.57,0.97
P238488,Electronics,197.3,41.01
P235937,Toys,6.3,0.22
P218982,Beauty,21.67,4.32
P241416,Electronics,117.13,15.2
P207974,Fashion,153.8,43.45
P201254,Beauty,54.62,19.52
P227664,Fashion,6.45,1.5
P244699,Fashion,62.06,15.28
P230398,Fashion,69.68,17.25
P234759,Electronics,252.67,21.69
P202671,Fashion,31.72,6.85
P213704,Electronics,57.66,1.28
P231374,Beauty,52.54,63.96
P245330,Home,72.09,10.31
P248629,Fashion,50.52,11.48
P249681,Toys,36.08,8.64
P228507,Beauty,19.89,3.76
P233720,Electronics,356.68,33.94
P202304,Home,26.04,1.68
P204388,Toys,10.07,4.52
P222390,Grocery,35.48,-3.47
P208567,Fashion,129.89,37.28
P245773,Sports,36.15,15.23
P223402,Fashion,65.4,36.8
P230794,Fashion,79.44,21.33
P209834,Fashion,6.96,-2.5
P213739,Electronics,310.53,96.47
P218480,Toys,9.83,2.12
P221206,Grocery,12.88,-3.35
P200503,Beauty,52.24,18.54
P217568,Sports,174.71,40.99
P218159,Fashion,62.69,15.04
P204080,Grocery,14.17,-1.77
P243543,Fashion,122.89,33.58
P221123,Grocery,30.98,-3.83
P224551,Beauty,5.06,1.6
P245836,Sports,26.6,3.01
P246337,Electronics,523.17,51.95
P243799,Toys,50.23,11.65
P224360,Sports,141.07,31.2
P211991,Beauty,13.9,3.06
P214560,Fashion,102.11,61.91
P221319,Electronics,594.29,60.08
P219531,Fashion,7.94,-1.79
P227484,Home,134.67,28.36
P211932,Sports,59.13,28.58
P223280,Electronics,121.08,7.15
P228776,Fashion,15.46,17.51
P223696,Home,20.52,5.52
P240771,Beauty,81.73,31.19
P226349,Home,163.67,82.12
P200421,Electronics,98.76,24.49
P235385,Grocery,23.02,-1.94
P202252,Fashion,60.74,35.89
P209256,Fashion,22.92,2.72
P236051,Electronics,841.13,91.93
P208686,Sports,54.51,11.13
P203662,Beauty,28.54,31.79
P245219,Sports,65.09,50.55
P246891,Home,110.23,52.91
P208578,Electronics,81.89,2.12
P210110,Electronics,251.61,17.58
P237772,Home,255.03,62.35
P206174,Electronics,132.76,9.59
P227707,Electronics,187.28,11.73
P200894,Fashion,41.9,9.88
P210458,Electronics,79.14,19.39
P236941,Toys,47.58,31.52
P209045,Fashion,117.15,28.58
P222905,Beauty,20.17,14.08
P211802,Grocery,2.35,-0.38
P202332,Fashion,14.39,4.05
P219061,Electronics,77.65,11.7
P246427,Home,120.89,25.08
P232458,Sports,35.84,5.21
P213937,Beauty,7.38,2.03
P219898,Home,135.82,66.63
P228848,Grocery,8.69,-1.73
P228998,Electronics,140.79,47.54
P222047,Grocery,17.95,-3.22
P217505,Electronics,175.01,12.65
P212785,Home,120.24,73.01
P201626,Toys,4.5,-0.36
P207234,Fashion,33.58,5.03
P230182,Sports,59.45,62.08
P236872,Sports,144.93,35.86
P224358,Electronics,230.04,17.05
P215586,Fashion,23.59,3.1
P243694,Sports,183.96,47.55
P225524,Home,46.02,5.4
P203105,Beauty,20.36,4.47
P201357,Beauty,12.55,5.75
P211870,Fashion,19.01,2.09
P212804,Sports,88.19,38.43
P216615,Toys,29.57,5.78
P236190,Beauty,28.84,6.88
P218787,Home,88.76,37.49
P209332,Beauty,3.03,-1.37
P241672,Electronics,384.74,102.21
P206951,Home,65.56,12.34
P203216,Toys,60.71,17.72
P229367,Electronics,490.63,45.87
P245487,Fashion,56.47,33.79
P202655,Beauty,12.66,1.32
P203816,Toys,14.52,3.76
P226047,Electronics,476.82,104.47
P240487,Home,520.43,483.26
P248938,Home,110.3,20.23
P200357,Grocery,29.94,-4.23
P204226,Electronics,50.99,3.85
P230329,Home,103.52,20.66
P237721,Grocery,19.32,-3.07
P234755,Electronics,1405.23,131.07
P214669,Sports,60.19,27.32
P208017,Fashion,116.88,34.1
P237068,Toys,14.6,2.21
P233064,Grocery,9.65,-1.87
P223060,Fashion,22.19,3.39
P221772,Beauty,12.89,2.38
P210291,Sports,148.35,36.15
P216915,Sports,247.66,59.08
P213174,Home,96.17,18.8
P206292,Beauty,3.53,0.31
P223281,Sports,142.51,62.12
P234567,Grocery,45.05,-2.36
P243389,Grocery,141.05,4.83
P234388,Toys,41.93,10.97
P202037,Toys,21.54,3.17
P206025,Beauty,13.59,6.08
P218160,Toys,15.23,0.69
P214423,Beauty,9.26,-1.2
P231631,Electronics,478.68,48.23
P225602,Electronics,136.79,7.84
P227588,Fashion,134.56,31.07
P224140,Electronics,349.17,33.72
P228357,Grocery,10.94,-4.44
P207030,Grocery,15.57,-4.21
P211334,Toys,61.61,17.55
P200964,Electronics,452.19,45.72
P248934,Toys,8.76,-0.48
P216119,Grocery,11.88,-0.45
P240321,Home,20.93,12.67
P240675,Home,102.66,106.53
P209348,Fashion,23.7,21.82
P239980,Beauty,10.29,1.16
P248012,Electronics,148.77,46.54
P245991,Grocery,10.56,-4.23
P222404,Home,36.28,16.74
P224017,Sports,242.02,44.24
P229839,Grocery,6.71,-3.13
P234315,Beauty,30.27,5.23
P241273,Grocery,22.39,-1.21
P226626,Home,162.67,69.03
P236228,Home,129.94,64.39
P249224,Home,49.18,32.83
P245412,Electronics,701.6,75.3
P232688,Home,33.95,5.67
P243993,Toys,6.56,-0.93
P245245,Beauty,34.47,10.15
P223534,Electronics,320.62,28.94
P240426,Electronics,268.49,21.96
P237579,Beauty,16.95,2.34
P203324,Electronics,351.71,115.4
P228215,Sports,33.01,2.26
P248095,Beauty,5.13,-2.65
P235797,Beauty,41.65,26.68
P237199,Sports,83.22,64.66
P213096,Electronics,78.98,1.22
P222102,Grocery,6.77,-3.72
P226113,Electronics,446.97,76.2
P202697,Electronics,138.8,10.59
P238010,Sports,51.96,10.23
P214550,Electronics,637.6,140.55
P212637,Fashion,70.41,13.36
P210661,Toys,20.41,17.36
P200241,Home,177.0,39.93
P233758,Toys,13.71,0.82
P249452,Grocery,22.42,-3.59
P244901,Electronics,383.7,29.28
P247461,Grocery,40.01,-0.46
P226793,Fashion,93.34,23.68
P225443,Electronics,674.24,70.88
P232789,Beauty,32.17,8.99
P227961,Fashion,88.21,84.42
P232502,Fashion,70.67,40.96
P222043,Home,88.0,17.6
P215508,Electronics,91.91,4.07
P225601,Fashion,48.74,9.02
P206494,Beauty,15.91,1.66
P209115,Toys,41.87,8.71
P219603,Grocery,1.92,-0.29
P204965,Grocery,23.15,-4.43
P225861,Toys,6.34,-1.8
P220630,Beauty,18.99,3.66
P203616,Electronics,1242.46,390.74
P222716,Fashion,6.74,-0.91
P207338,Grocery,2.07,-2.25
P224576,Sports,98.98,21.45
P220769,Toys,13.7,2.04
P244835,Grocery,10.95,-3.92
P217303,Electronics,114.91,8.04
P249134,Fashion,27.55,3.85
P219023,Beauty,46.08,46.5
P235641,Home,56.27,9.1
P249744,Sports,194.96,47.66
P237488,Electronics,258.8,22.78
P241796,Toys,44.38,10.22
P225060,Grocery,12.82,-1.23
P219739,Sports,25.7,28.14
P239984,Grocery,5.49,-1.36
P243538,Electronics,184.33,12.34
P234961,Electronics,142.63,10.6
P239730,Sports,43.59,6.58
P230825,Sports,71.29,13.52
P220989,Electronics,584.58,60.71
P223420,Fashion,110.09,20.35
P233653,Beauty,57.3,69.95
P225090,Fashion,61.48,13.23
P237638,Sports,205.46,54.29
P217008,Home,127.31,21.83
P210683,Fashion,158.7,48.08
P245715,Home,131.6,29.14
P205584,Grocery,2.78,-2.47
P240358,Fashion,57.46,11.11
P207054,Home,195.72,46.18
P237213,Toys,5.06,-0.44
P242991,Toys,16.27,4.21
P229552,Fashion,34.2,4.32
P214088,Electronics,181.37,11.71
P226733,Electronics,192.53,16.28
P237172,Beauty,16.95,9.8
P228179,Sports,284.9,68.56
P234139,Electronics,710.45,243.41
P224615,Fashion,39.55,7.32
P241000,Home,30.62,3.48
P204550,Beauty,15.09,2.77
P214456,Home,22.14,1.32
P232807,Beauty,7.58,1.11
P217018,Home,31.28,2.83
P243825,Home,46.24,7.23
P237484,Electronics,282.95,43.42
P207898,Toys,34.11,7.34
P235080,Fashion,61.68,12.57
P244420,Toys,5.72,-1.82
P222624,Toys,18.79,13.3
P240434,Grocery,18.55,-0.36
P206336,Fashion,42.3,9.17
P247767,Fashion,35.94,6.79
P225778,Electronics,140.87,8.92
P245834,Fashion,49.26,11.33
P221695,Fashion,71.12,45.4
P244408,Toys,19.92,2.8
P244735,Toys,18.46,1.95
P245517,Fashion,150.3,44.53
P214742,Grocery,2.18,-0.14
P203664,Beauty,64.8,18.29
P228385,Fashion,7.9,3.91
P231454,Sports,33.58,5.94
P208481,Home,36.32,18.8
P218961,Beauty,12.74,0.86
P207623,Toys,16.73,1.8
P220233,Electronics,201.54,12.91
P203369,Home,80.68,58.91
P201745,Fashion,9.45,4.17
P210462,Toys,32.67,7.09
P236767,Fashion,35.18,3.81
P232586,Electronics,113.47,5.8
P236843,Fashion,36.82,38.55
P223274,Electronics,327.49,23.86
P208534,Home,306.81,75.8
P229921,Fashion,7.06,-0.56
P220731,Beauty,33.38,7.47
P237264,Electronics,205.74,64.98
P213137,Toys,18.49,2.22
P220999,Beauty,21.03,12.44
P218306,Home,76.62,33.55
P233496,Sports,261.97,69.35
P232817,Home,163.62,147.49
P207397,Electronics,246.29,21.23
P223183,Fashion,5.19,0.09
P206986,Grocery,9.34,-2.96
P220822,Toys,25.31,5.5
P226107,Fashion,23.79,5.14
P233074,Grocery,24.42,-4.2
P220695,Beauty,6.23,-0.44
P230796,Sports,103.59,20.83
P210626,Electronics,1001.34,276.29
P230622,Fashion,18.16,2.14
P204180,Beauty,86.49,33.91
P232641,Beauty,12.43,1.8
P235500,Fashion,12.7,8.42
P249338,Toys,3.49,-0.23
P231435,Sports,21.89,13.59
P208670,Toys,25.33,20.4
P218061,Toys,7.38,0.16
P220729,Electronics,104.31,5.49
P210304,Electronics,151.27,9.86
P207160,Electronics,270.5,21.26
P200099,Sports,44.85,60.37
P244777,Fashion,11.77,1.67
P241990,Home,150.68,28.44
P213537,Home,56.0,25.81
P224648,Grocery,9.99,-3.16
P216153,Toys,13.07,0.77
P227573,Toys,24.82,3.73
P219166,Electronics,203.77,33.9
P221433,Grocery,7.8,-1.91
P210208,Fashion,5.95,-0.79
P222123,Electronics,548.31,187.47
P243613,Home,228.51,56.94
P225002,Grocery,7.16,-1.16
P234925,Grocery,4.57,-4.22
P226531,Fashion,33.56,5.51
P200747,Toys,3.65,0.2
P231276,Home,210.1,48.88
P217979,Grocery,2.27,-2.51
P229655,Home,92.54,13.32
P210112,Fashion,138.59,37.18
P210313,Fashion,39.77,6.72
P212848,Toys,7.81,3.12
P242623,Electronics,102.0,2.9
P218720,Fashion,150.12,149.37
P219782,Electronics,1291.2,143.89
P207878,Home,94.61,36.92
P239225,Sports,12.82,6.38
P227097,Electronics,477.69,46.32
P224544,Toys,3.37,-0.01
P216688,Beauty,39.59,27.21
P240520,Fashion,29.27,14.68
P228408,Grocery,2.23,-0.32
P208806,Electronics,227.37,19.13
P236445,Fashion,13.1,-0.41
P233784,Electronics,859.83,87.47
P217517,Beauty,18.82,2.17
P203177,Home,32.0,20.9
P244845,Beauty,22.58,44.35
P249520,Electronics,130.66,9.19
P226612,Electronics,249.45,18.9
P247043,Toys,13.81,2.68
P207936,Toys,80.05,70.45
P240189,Electronics,105.34,25.72
P202407,Fashion,16.6,1.44
P224491,Beauty,8.24,0.17
P222904,Electronics,918.77,208.59
P224043,Fashion,12.67,3.16
P205010,Electronics,144.22,8.85
P248625,Home,173.79,40.64
P232122,Sports,178.2,45.92
P243880,Sports,470.57,131.78
P239057,Toys,24.37,4.71
P242096,Toys,6.15,-2.08
P204190,Electronics,461.05,40.16
P219407,Fashion,25.94,38.07
P231766,Grocery,14.33,-3.72
P212002,Fashion,8.15,-0.76
P211220,Electronics,405.41,134.6
P206041,Electronics,650.01,144.52
P245509,Home,176.9,41.01
P237591,Home,44.04,15.13
P210223,Grocery,3.25,-2.62
P220998,Grocery,7.08,-1.4
P204410,Beauty,60.62,12.06
P248125,Electronics,666.3,70.48
P231911,Toys,5.34,-0.58
P202085,Toys,67.82,18.75
P207271,Grocery,17.51,-2.34
P218089,Fashion,20.14,1.42
P201787,Grocery,8.25,-3.25
P204214,Fashion,36.87,4.48
P222318,Toys,6.92,-0.43
P245982,Grocery,32.06,-3.74
P221405,Fashion,105.61,29.32
P218350,Fashion,22.87,10.64
P206889,Electronics,849.62,88.26
P231826,Home,168.0,35.08
P233325,Beauty,25.4,7.49
P227732,Electronics,628.42,42.53
P210549,Beauty,86.66,30.44
P207154,Sports,649.28,322.8
P200667,Fashion,17.1,18.01
P234526,Home,24.16,1.79
P247680,Grocery,5.46,0.44
P222650,Home,86.83,16.04
P213555,Home,89.76,12.14
P229943,Beauty,9.94,1.09
P249145,Electronics,174.41,34.0
P234077,Fashion,40.08,8.25
P232851,Toys,37.37,8.84
P240785,Fashion,50.1,45.26
P232922,Toys,25.48,6.0
P246557,Beauty,10.5,1.03
P244265,Electronics,602.84,54.98
P226645,Beauty,8.57,0.8
P243031,Electronics,517.01,113.73
P245352,Electronics,100.43,2.35
P203722,Toys,13.08,3.09
P201887,Home,161.74,78.11
P203972,Beauty,10.04,8.8
P215643,Electronics,940.92,328.78
P209837,Fashion,96.4,44.72
P211284,Fashion,77.07,20.61
P242927,Fashion,5.83,-3.09
P238665,Beauty,19.72,30.36
P215304,Grocery,42.02,-2.68
P220946,Grocery,4.18,-0.32
P221497,Grocery,35.25,4.67
P244262,Toys,6.24,0.07
P218599,Fashion,43.82,17.65
P244378,Home,466.26,109.45
P228952,Toys,27.52,4.46
P210447,Electronics,82.98,8.18
P236862,Home,201.29,106.35
P210971,Fashion,57.54,15.94
P233367,Sports,17.99,0.94
P249790,Grocery,7.56,-3.49
P222499,Electronics,97.46,3.39
P202071,Fashion,18.43,2.45
P231033,Electronics,405.47,35.27
P217506,Fashion,8.32,1.13
P203004,Grocery,2.68,-1.82
P230145,Toys,15.81,1.81
P206053,Sports,344.56,197.67
P234028,Sports,93.0,22.38
P244414,Home,34.12,3.76
P247599,Beauty,86.99,26.2
P234608,Toys,10.49,5.65
P210493,Home,72.78,69.9
P205188,Fashion,7.31,-1.37
P245631,Home,39.72,4.83
P211430,Electronics,795.94,66.16
P223382,Home,369.56,83.66
P247400,Home,104.8,47.54
P237631,Grocery,1.81,0.14
P226256,Sports,18.33,0.76
P244597,Toys,33.61,6.16
P241308,Fashion,66.01,18.21
P248996,Toys,12.15,0.47
P204710,Electronics,371.97,73.5
P238719,Fashion,126.86,34.0
P233314,Home,689.38,174.59
P201516,Electronics,814.07,87.49
P239961,Electronics,375.12,79.85
P202529,Sports,135.15,32.58
P208719,Electronics,55.56,0.89
P226998,Beauty,8.55,1.79
P243005,Electronics,444.37,149.7
P242707,Home,32.65,4.64
P234067,Sports,47.4,6.61
P213056,Toys,20.92,4.68
P222628,Home,58.95,25.9
P232780,Electronics,1224.51,122.91
P214040,Electronics,501.11,45.35
P242235,Fashion,23.18,3.67
P229722,Electronics,622.24,57.09
P222871,Sports,25.85,1.53
P222315,Fashion,14.08,0.19
P245502,Fashion,147.03,44.01
P222754,Fashion,75.49,44.28
P241730,Electronics,69.97,-0.11
P243324,Grocery,6.52,-2.55
P240860,Electronics,190.86,14.35
P248698,Toys,28.19,15.41
P208980,Beauty,26.64,32.53
P244251,Home,135.39,30.61
P222679,Home,93.07,18.9
P246568,Sports,116.87,26.84
P245543,Home,214.83,109.79
P212333,Beauty,65.15,22.87
P204794,Fashion,112.58,30.9
P221989,Fashion,59.65,13.26
P249207,Home,137.84,31.4
P248250,Sports,273.44,74.03
P235225,Fashion,110.9,24.46
P243633,Electronics,307.4,23.25
P248525,Sports,99.11,20.79
P243587,Fashion,175.08,51.86
P249658,Fashion,26.78,20.11
P210456,Home,62.09,8.12
P213616,Fashion,8.67,3.81
P234966,Electronics,391.99,198.61
P222584,Beauty,27.79,17.03
P246480,Toys,8.27,1.14
P230447,Toys,37.59,8.75
P247754,Grocery,21.59,-0.74
P206984,Toys,50.0,15.22
P247362,Beauty,8.94,0.98
P238038,Fashion,36.65,5.65
P219877,Electronics,274.31,57.3
P203983,Toys,13.89,5.31
P221263,Beauty,15.73,2.97
P207223,Electronics,341.84,71.65
P210559,Fashion,66.11,12.79
P232293,Fashion,16.83,11.33
P249074,Grocery,9.89,-3.38
P209533,Grocery,29.66,-3.84
P233837,Fashion,25.49,6.42
P209131,Home,206.33,40.22
P215543,Sports,75.02,98.83
P232839,Electronics,570.05,52.97
P234507,Fashion,53.53,23.96
P243540,Toys,43.88,29.26
P232956,Beauty,20.22,5.02
P203372,Home,514.97,129.16
P214876,Beauty,40.84,14.08
P204310,Home,260.53,52.38
P217023,Toys,34.04,7.21
P233475,Home,296.34,71.27
P204483,Grocery,10.51,-3.43
P247702,Beauty,6.25,-0.07
P232359,Toys,9.74,0.35
P246923,Fashion,8.63,1.44
P208732,Beauty,11.85,0.82
P246828,Home,156.49,28.54
P201579,Home,106.73,79.19
P247827,Grocery,18.64,-4.1
P230667,Home,73.94,15.15
P226218,Toys,6.01,-2.68
P215738,Home,133.97,29.33
P201733,Electronics,442.82,44.63
P208803,Home,63.16,10.53
P224110,Fashion,79.02,17.25
P233984,Fashion,26.69,2.62
P229898,Grocery,33.0,-3.08
P215707,Grocery,20.43,-1.8
P222856,Electronics,159.49,12.78
P230198,Fashion,16.2,2.62
P230207,Grocery,7.61,-1.82
P243705,Fashion,138.89,41.9
P204825,Home,26.21,1.47
P226293,Fashion,54.73,10.43
P204868,Sports,278.39,142.16
P212521,Grocery,8.0,-2.15
P215928,Electronics,439.29,137.86
P224565,Home,60.52,76.28
P230259,Beauty,57.47,20.2
P222617,Grocery,50.42,-1.95
P249220,Grocery,8.9,-2.06
P232531,Electronics,90.43,12.14
P224139,Fashion,125.95,35.51
P224111,Home,124.26,28.82
P232294,Sports,93.72,22.75
P216278,Electronics,102.19,3.62
P228634,Fashion,29.79,6.03
P217406,Toys,24.62,4.03
P247698,Beauty,5.54,1.05
P209762,Electronics,107.56,7.5
P220674,Home,103.35,21.57
P223185,Sports,200.87,99.04
P219667,Electronics,97.24,6.53
P208396,Electronics,428.86,39.05
P248747,Fashion,33.86,6.5
P202656,Home,57.86,7.26
P234939,Toys,111.55,37.41
P208330,Sports,22.18,1.82
P228202,Grocery,4.85,-1.16
P221932,Fashion,121.69,33.94
P201722,Electronics,138.45,9.21
P220012,Electronics,257.19,20.68
P235553,Fashion,26.91,5.33
P225897,Home,256.9,63.33
P207289,Beauty,13.22,0.76
P215870,Electronics,265.05,23.69
P228565,Electronics,633.75,58.52
P229431,Toys,19.89,7.73
P225004,Sports,117.96,29.67
P215584,Fashion,69.64,13.38
P249088,Sports,124.37,20.24
P210256,Grocery,4.69,-0.48
P216088,Beauty,47.03,31.53
P238735,Grocery,15.15,-3.24
P229224,Beauty,24.06,4.49
P220996,Toys,7.67,3.66
P217325,Electronics,94.78,3.54
P235377,Electronics,344.31,32.25
P201009,Electronics,204.95,9.86
P229548,Electronics,1284.65,266.23
P248523,Fashion,63.56,32.69
P247873,Sports,178.16,42.56
P218185,Home,291.33,71.79
P227243,Grocery,13.29,-6.2
P217393,Toys,17.89,0.77
P235349,Grocery,10.55,-3.47
P224192,Sports,79.73,18.19
P234520,Sports,70.25,74.2
P241393,Electronics,1546.26,358.93
P221430,Beauty,20.99,4.92
P218487,Beauty,39.02,11.03
P229808,Toys,6.07,-1.66
P219148,Electronics,630.88,126.31
P216837,Fashion,34.71,7.26
P246702,Electronics,126.25,6.27
P244077,Sports,64.52,11.92
P235095,Electronics,518.23,52.91
P205887,Toys,28.5,5.0
P242583,Fashion,87.36,22.85
P235677,Fashion,42.3,34.65
P244164,Fashion,84.06,21.83
P201093,Fashion,96.61,27.89
P232225,Toys,69.58,15.82
P203600,Fashion,19.06,0.99
P203212,Electronics,94.1,1.98
P207365,Fashion,38.69,3.63
P224267,Electronics,101.37,40.75
P220008,Beauty,17.31,6.27
P234006,Toys,10.7,3.48
P243051,Electronics,229.53,17.51
P211613,Electronics,339.94,68.64
P223631,Home,271.09,66.94
P207129,Home,137.77,26.82
P211784,Fashion,81.2,20.7
P239697,Toys,56.56,13.83
P205018,Home,13.86,0.6
P247581,Beauty,73.92,27.8
P249882,Electronics,292.38,96.8
P248752,Toys,7.31,2.2
P218801,Grocery,19.03,-2.98
P214822,Fashion,63.37,12.13
P215154,Grocery,10.84,-2.91
P247820,Grocery,11.94,-3.85
P207263,Fashion,70.59,17.87
P223572,Toys,9.7,0.0
P209476,Sports,77.76,18.01
P230328,Fashion,26.48,4.1
P205850,Fashion,243.47,72.14
P201412,Sports,29.74,0.8
P233782,Sports,140.57,50.09
P216411,Fashion,40.7,18.9
P214750,Home,50.03,20.98
P236568,Electronics,266.8,22.6
P240443,Fashion,131.39,35.55
P233738,Electronics,133.0,6.98
P225928,Toys,48.3,13.84
P235294,Sports,110.8,24.64
P246559,Sports,99.47,24.85
P215456,Home,69.97,13.91
P249206,Electronics,428.19,119.74
P246109,Home,17.89,4.11
P221602,Grocery,12.15,-3.32
P244404,Grocery,32.47,0.15
P242133,Home,209.21,107.84
P233221,Fashion,90.37,20.64
P206630,Sports,121.57,29.91
P202724,Toys,2.22,1.13
P211360,Home,102.24,21.68
P243166,Toys,5.73,0.46
P227130,Toys,49.47,10.93
P208476,Home,10.18,0.23
P211997,Fashion,68.15,15.49
P231089,Home,108.9,23.32
P211137,Fashion,43.35,56.91
P237844,Home,280.85,69.6
P215516,Beauty,3.9,-1.18
P213328,Grocery,11.24,-2.73
P211569,Toys,5.22,-0.16
P242638,Toys,94.0,28.03
P229152,Beauty,29.42,8.04
P249347,Fashion,36.96,7.14
P223838,Fashion,108.28,180.42
P203657,Sports,236.58,59.72
P242300,Toys,12.78,2.59
P232383,Sports,200.8,48.84
P231858,Fashion,206.88,138.28
P204514,Home,29.21,5.43
P246520,Toys,16.11,3.26
P234366,Electronics,152.48,19.25
P227476,Fashion,56.98,13.79
P204873,Electronics,52.28,5.68
P226086,Toys,26.7,27.71
P239642,Toys,3.89,-1.15
P202457,Fashion,8.49,7.78
P213610,Toys,16.48,20.76
P216169,Beauty,23.74,19.45
P228946,Grocery,11.24,-1.21
P228478,Fashion,175.52,54.1
P218501,Toys,4.82,-1.09
P241997,Beauty,52.46,18.19
P235065,Beauty,9.25,5.09
P245589,Home,46.36,7.41
P243087,Fashion,157.9,48.42
P231914,Fashion,39.35,7.76
P233385,Grocery,3.8,-1.99
P227653,Electronics,293.38,22.7
P219226,Toys,55.88,13.65
P205997,Fashion,11.92,0.8
P213830,Beauty,12.38,5.38
P209968,Toys,20.99,20.23
P241660,Grocery,8.51,-2.9
P236928,Beauty,56.59,19.56
P235187,Home,83.93,58.92
P231990,Sports,56.66,73.08
P221013,Beauty,6.37,-0.64
P208338,Sports,139.25,30.6
P240041,Fashion,13.48,6.26
P222500,Toys,4.22,-0.7
P223249,Toys,13.39,8.26
P236512,Fashion,48.06,8.55
P213201,Fashion,14.81,1.48
P248906,Electronics,248.26,50.64
P249871,Sports,320.49,86.19
P203860,Home,60.78,23.16
P217474,Home,36.74,5.21
