customer_id,customer_age,customer_gender,region
C13161,63,Other,South
C17591,63,Female,West
C12089,33,Male,North
C17749,33,Male,West
C12624,44,Female,North
C10870,60,Female,Central
C14352,53,Male,South
C10883,57,Male,South
C16998,30,Male,East
C11545,24,Female,North
C16496,31,Female,East
C10205,21,Female,West
C14797,32,Male,East
C11721,32,Female,West
C13854,32,Male,West
C14868,45,Male,West
C14835,34,Female,Central
C16490,45,Female,East
C12063,28,Female,North
C16553,23,Female,South
C10024,40,Male,East
C10614,47,Other,East
C13982,38,Male,North
C15614,57,Male,North
C11477,23,Female,East
C10920,56,Female,Central
C11190,45,Female,North
C13539,68,Male,South
C13092,42,Male,Central
C14079,54,Male,East
C12449,61,Female,South
C12767,51,Female,North
C17491,28,Male,North
C17192,43,Female,North
C10337,39,Female,South
C16008,57,Female,West
C10609,28,Female,Central
C12558,32,Male,West
C11779,53,Female,South
C14512,29,Female,South
C10921,44,Female,East
C17042,27,Female,North
C11631,46,Male,South
C13236,64,Male,Central
C10642,46,Female,West
C14619,54,Male,North
C17519,45,Female,South
C11876,28,Male,South
C13309,30,Male,South
C11274,45,Female,South
C14886,51,Other,West
C13493,37,Male,West
C17101,63,Female,West
C12153,45,Female,Central
C12101,65,Male,Central
C10777,23,Male,Central
C13930,26,Female,South
C14106,60,Female,East
C13066,29,Female,South
C14207,44,Male,West
C10973,35,Male,South
C12476,39,Other,South
C17003,54,Female,Central
C10368,47,Female,North
C11090,38,Male,West
C17676,38,Male,South
C11856,55,Male,Central
C14478,62,Female,Central
C13370,54,Female,East
C11733,38,Male,North
C15726,53,Male,East
C14825,21,Male,East
C17525,50,Female,East
C12042,50,Female,Central
C14506,30,Other,West
C14329,25,Male,South
C12184,50,Male,East
C10051,29,Female,North
C11742,41,Female,South
C13925,36,Female,South
C14757,21,Female,West
C12268,57,Male,East
C14402,39,Male,Central
C12247,41,Female,North
C13178,20,Other,North
C10648,51,Female,Central
C13015,60,Other,Central
C17569,50,Male,East
C10815,21,Male,Central
C11329,26,Female,North
C16349,43,Female,South
C13398,47,Female,Central
C16713,44,Male,East
C17000,21,Male,South
C14800,32,Other,South
C16409,19,Female,East
C16936,29,Male,South
C10440,34,Female,Central
C11709,36,Female,West
C15855,41,Female,South
C15543,61,Male,South
C10159,39,Female,South
C12417,30,Male,North
C16601,40,Female,Central
C10693,33,Male,West
C17329,54,Female,West
C14599,20,Female,North
C13326,46,Male,South
C16373,62,Male,South
C13810,67,Male,North
C16756,45,Male,South
C12296,50,Male,North
C17269,21,Female,East
C11845,34,Female,North
C17756,67,Male,South
C11428,24,Female,South
C12942,59,Female,Central
C14770,56,Female,West
C15301,49,Female,South
C14536,19,Female,East
C16686,30,Female,West
C14537,35,Female,North
C11770,32,Male,East
C16792,43,Male,South
C15525,55,Female,South
C14111,43,Female,East
C14281,44,Male,South
C15480,46,Female,East
C15431,31,Female,West
C10527,59,Male,South
C13205,63,Female,South
C14829,41,Male,South
C15731,45,Female,South
C15920,27,Male,West
C14487,29,Male,Central
C17842,51,Female,Central
C13712,26,Male,East
C13008,42,Male,East
C13659,61,Male,South
C11050,39,Male,South
C11854,67,Female,East
C10366,65,Male,West
C17126,34,Male,Central
C15680,24,Female,North
C17892,66,Male,North
C12971,38,Female,West
C14507,62,Male,East
C13936,58,Male,North
C12922,32,Male,North
C17750,47,Female,Central
C13963,54,Female,South
C12392,40,Female,South
C16502,36,Male,East
C11865,38,Female,Central
C15447,26,Female,South
C12255,43,Female,Central
C12709,21,Male,West
C10849,18,Male,West
C13665,39,Male,East
C10135,60,Male,South
C14091,20,Male,East
C11819,45,Male,Central
C14095,35,Female,North
C15515,61,Female,North
C17450,50,Female,North
C12259,23,Male,North
C13096,30,Male,North
C11798,65,Female,Central
C10139,26,Female,East
C14380,46,Female,North
C17644,52,Female,South
C12513,61,Female,North
C11032,18,Female,South
C13926,24,Female,Central
C16460,47,Male,East
C16257,62,Female,East
C16158,61,Male,South
C12800,27,Male,North
C16963,60,Male,West
C12345,67,Male,West
C11157,53,Female,East
C12010,50,Female,North
C14135,49,Male,West
C11037,33,Female,East
C10244,68,Male,East
C13439,21,Male,West
C13101,21,Female,Central
C14018,66,Male,East
C17365,51,Female,East
C14374,56,Female,West
C10000,37,Male,West
C13575,57,Female,West
C15825,58,Female,North
C16777,44,Female,North
C12100,59,Male,North
C14117,64,Female,South
C13638,30,Female,East
C16467,31,Female,South
C10608,58,Male,North
C10627,33,Female,East
C13841,46,Female,South
C15207,37,Female,East
C10195,39,Male,North
C17603,55,Female,South
C14125,62,Male,Central
C13618,39,Male,West
C10295,55,Female,North
C17697,51,Female,North
C15575,19,Male,West
C15085,23,Male,Central
C15230,34,Female,Central
C10964,61,Male,South
C13504,51,Male,Central
C16618,39,Female,West
C14021,25,Female,East
C15790,35,Male,East
C14309,47,Other,North
C13663,23,Female,North
C13380,44,Male,Central
C15452,18,Male,West
C16097,19,Female,North
C12713,19,Male,South
C17371,24,Male,Central
C10655,66,Male,North
C10882,25,Female,South
C15471,46,Male,West
C14020,41,Male,South
C11588,25,Male,West
C14159,30,Female,Central
C12594,28,Male,Central
C13483,54,Other,East
C16264,59,Female,West
C14221,46,Female,Central
C15669,26,Female,North
C13953,42,Male,East
C11711,59,Female,Central
C10782,50,Female,South
C14870,37,Male,South
C12739,35,Female,North
C16992,32,Male,South
C14892,41,Female,Central
C14371,48,Male,South
C13639,63,Female,Central
C15032,46,Female,East
C12195,18,Female,East
C14505,51,Male,North
C14958,61,Female,South
C16530,43,Female,South
C11643,57,Female,East
C17826,68,Female,East
C16251,66,Male,West
C10042,62,Male,Central
C16293,40,Female,North
C10997,61,Male,North
C12809,59,Male,West
C13803,23,Female,South
C14288,38,Female,South
C16092,38,Male,South
C12256,41,Male,West
C17237,39,Male,South
C10329,66,Male,East
C10690,31,Female,East
C16173,55,Female,North
C10892,27,Female,North
C17350,34,Male,Central
C17092,69,Female,South
C10140,38,Female,South
C11564,56,Male,South
C11605,53,Female,Central
C13022,66,Male,North
C15193,66,Male,South
C17294,34,Female,Central
C13607,18,Female,Central
C16657,58,Female,North
C14849,26,Female,South
C14876,47,Female,East
C10245,48,Other,Central
C11880,35,Male,North
C15402,30,Female,West
C15248,18,Female,South
C13487,21,Female,West
C15171,44,Male,West
C10442,53,Male,South
C10406,59,Male,North
C15089,25,Male,North
C15399,18,Female,East
C16571,26,Female,West
C15370,65,Female,East
C11998,31,Male,North
C17127,60,Male,East
C13652,68,Female,Central
C15117,23,Male,South
C10717,56,Male,Central
C14552,58,Female,East
C16443,47,Other,North
C15168,34,Male,South
C13722,24,Male,South
C17778,27,Male,West
C10941,38,Male,South
C16007,27,Female,Central
C16468,60,Male,East
C11884,34,Female,East
C16534,43,Male,Central
C16472,54,Male,South
C10355,24,Male,West
C14994,35,Male,South
C11641,34,Male,East
C15421,30,Female,Central
C16617,41,Male,East
C10219,68,Female,Central
C12914,69,Female,West
C16074,46,Female,South
C17758,35,Female,South
C15501,53,Other,West
C15486,34,Female,East
C10709,52,Male,West
C17207,61,Male,West
C14685,30,Female,South
C14841,61,Male,East
C14177,48,Male,South
C15058,21,Female,East
C11388,35,Male,Central
C11633,52,Female,West
C10811,47,Female,West
C11793,61,Female,North
C12771,34,Male,West
C15414,54,Male,North
C14889,20,Male,South
C17855,52,Female,North
C16052,65,Male,West
C10746,44,Female,South
C15633,20,Female,South
C14578,47,Male,South
C16054,54,Female,West
C15596,47,Male,East
C13186,69,Female,North
C11905,44,Male,North
C12058,56,Female,East
C15597,27,Female,Central
C11478,25,Male,South
C16154,65,Male,South
C10962,60,Male,South
C16289,60,Female,South
C15692,53,Female,North
C13220,68,Male,West
C10484,35,Female,Central
C10142,26,Male,North
C17985,60,Female,Central
C10434,66,Female,West
C13414,29,Female,East
C16704,24,Female,South
C15992,38,Female,South
C11033,29,Female,West
C12491,20,Female,North
C14037,69,Female,East
C14260,29,Male,East
C15236,57,Male,East
C14968,53,Male,Central
C10851,38,Male,East
C15982,24,Male,West
C10860,48,Male,North
C13754,54,Female,South
C11521,53,Male,South
C14136,53,Male,West
C17606,62,Female,South
C10818,59,Female,East
C16995,59,Female,Central
C12190,60,Other,East
C16026,27,Male,North
C17972,46,Male,East
C14446,38,Other,West
C17496,40,Female,North
C11909,19,Female,North
C13144,68,Male,West
C14559,44,Female,South
C12291,24,Female,West
C17200,30,Female,South
C17978,64,Male,East
C11224,62,Female,East
C14071,44,Male,Central
C10420,34,Female,North
C13997,40,Female,North
C11176,49,Male,Central
C11988,49,Male,North
C11629,44,Female,West
C17956,67,Other,West
C10641,69,Male,South
C17843,67,Male,South
C10915,35,Male,South
C13421,47,Male,North
C16831,53,Female,Central
C13330,19,Male,East
